tx_id,gene_id,gene_name,gene_biotype
ENSGALT00010007995,ENSGALG00010003438,KCNS3,protein_coding
ENSGALT00010007996,ENSGALG00010003432,LACC1,protein_coding
ENSGALT00010007997,ENSGALG00010003442,SPCS3,protein_coding
ENSGALT00010007998,ENSGALG00010003438,KCNS3,protein_coding
ENSGALT00010007999,ENSGALG00010003446,,lncRNA
ENSGALT00010008000,ENSGALG00010003439,GMIP,protein_coding
ENSGALT00010008001,ENSGALG00010003432,LACC1,protein_coding
ENSGALT00010008002,ENSGALG00010003446,,lncRNA
ENSGALT00010008003,ENSGALG00010003442,SPCS3,protein_coding
ENSGALT00010008004,ENSGALG00010003447,ZC2HC1A,protein_coding
ENSGALT00010008005,ENSGALG00010003432,LACC1,protein_coding
ENSGALT00010008006,ENSGALG00010003447,ZC2HC1A,protein_coding
ENSGALT00010008007,ENSGALG00010003448,,lncRNA
ENSGALT00010008008,ENSGALG00010003449,BORCS6,protein_coding
ENSGALT00010008009,ENSGALG00010003448,,lncRNA
ENSGALT00010008010,ENSGALG00010003439,GMIP,protein_coding
ENSGALT00010008011,ENSGALG00010003447,ZC2HC1A,protein_coding
ENSGALT00010008012,ENSGALG00010003448,,lncRNA
ENSGALT00010008013,ENSGALG00010003442,SPCS3,protein_coding
ENSGALT00010008014,ENSGALG00010003448,,lncRNA
ENSGALT00010008015,ENSGALG00010003447,ZC2HC1A,protein_coding
ENSGALT00010008016,ENSGALG00010003448,,lncRNA
ENSGALT00010008017,ENSGALG00010003439,GMIP,protein_coding
ENSGALT00010008018,ENSGALG00010003451,,lncRNA
ENSGALT00010008019,ENSGALG00010003451,,lncRNA
ENSGALT00010008020,ENSGALG00010003439,GMIP,protein_coding
ENSGALT00010008021,ENSGALG00010003454,IMPAD1,protein_coding
ENSGALT00010008022,ENSGALG00010003453,,protein_coding
ENSGALT00010008023,ENSGALG00010003452,,lncRNA
ENSGALT00010008024,ENSGALG00010003455,,lncRNA
ENSGALT00010008025,ENSGALG00010003455,,lncRNA
ENSGALT00010008026,ENSGALG00010003452,,lncRNA
ENSGALT00010008027,ENSGALG00010003452,,lncRNA
ENSGALT00010008028,ENSGALG00010003456,CDS1,protein_coding
ENSGALT00010008029,ENSGALG00010003452,,lncRNA
ENSGALT00010008030,ENSGALG00010003457,,lncRNA
ENSGALT00010008031,ENSGALG00010003458,,lncRNA
ENSGALT00010008032,ENSGALG00010003458,,lncRNA
ENSGALT00010008033,ENSGALG00010003459,,lncRNA
ENSGALT00010008034,ENSGALG00010003459,,lncRNA
ENSGALT00010008035,ENSGALG00010003459,,lncRNA
ENSGALT00010008036,ENSGALG00010003450,,protein_coding
ENSGALT00010008037,ENSGALG00010003460,,lncRNA
ENSGALT00010008038,ENSGALG00010003460,,lncRNA
ENSGALT00010008039,ENSGALG00010003461,CCDC122,protein_coding
ENSGALT00010008040,ENSGALG00010003462,,lncRNA
ENSGALT00010008041,ENSGALG00010003462,,lncRNA
ENSGALT00010008042,ENSGALG00010003461,CCDC122,protein_coding
ENSGALT00010008043,ENSGALG00010003463,,lncRNA
ENSGALT00010008044,ENSGALG00010003463,,lncRNA
ENSGALT00010008045,ENSGALG00010003463,,lncRNA
ENSGALT00010008046,ENSGALG00010003463,,lncRNA
ENSGALT00010008047,ENSGALG00010003464,,lncRNA
ENSGALT00010008048,ENSGALG00010003464,,lncRNA
ENSGALT00010008049,ENSGALG00010003465,,lncRNA
ENSGALT00010008050,ENSGALG00010003465,,lncRNA
ENSGALT00010008051,ENSGALG00010003465,,lncRNA
ENSGALT00010008052,ENSGALG00010003466,TSC22D1,protein_coding
ENSGALT00010008053,ENSGALG00010003467,,lncRNA
ENSGALT00010008054,ENSGALG00010003467,,lncRNA
ENSGALT00010008055,ENSGALG00010003468,ILVBL,protein_coding
ENSGALT00010008056,ENSGALG00010003469,ZPAX,protein_coding
ENSGALT00010008057,ENSGALG00010003470,METTL3,protein_coding
ENSGALT00010008058,ENSGALG00010003469,ZPAX,protein_coding
ENSGALT00010008059,ENSGALG00010003468,ILVBL,protein_coding
ENSGALT00010008060,ENSGALG00010003469,ZPAX,protein_coding
ENSGALT00010008061,ENSGALG00010003468,ILVBL,protein_coding
ENSGALT00010008062,ENSGALG00010003471,ADI1,protein_coding
ENSGALT00010008063,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008064,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008065,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008066,ENSGALG00010003473,,protein_coding
ENSGALT00010008067,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008068,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008069,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008070,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008071,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008072,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008073,ENSGALG00010003472,FAM110B,protein_coding
ENSGALT00010008074,ENSGALG00010003474,RPS7,protein_coding
ENSGALT00010008075,ENSGALG00010003474,RPS7,protein_coding
ENSGALT00010008076,ENSGALG00010003475,,protein_coding
ENSGALT00010008077,ENSGALG00010003475,,protein_coding
ENSGALT00010008078,ENSGALG00010003476,,protein_coding
ENSGALT00010008079,ENSGALG00010003476,,protein_coding
ENSGALT00010008080,ENSGALG00010003476,,protein_coding
ENSGALT00010008081,ENSGALG00010003476,,protein_coding
ENSGALT00010008082,ENSGALG00010003477,,protein_coding
ENSGALT00010008083,ENSGALG00010003478,COLEC11,protein_coding
ENSGALT00010008084,ENSGALG00010003479,SYDE1,protein_coding
ENSGALT00010008085,ENSGALG00010003478,COLEC11,protein_coding
ENSGALT00010008086,ENSGALG00010003480,,lncRNA
ENSGALT00010008087,ENSGALG00010003480,,lncRNA
ENSGALT00010008088,ENSGALG00010003480,,lncRNA
ENSGALT00010008089,ENSGALG00010003480,,lncRNA
ENSGALT00010008090,ENSGALG00010003480,,lncRNA
ENSGALT00010008091,ENSGALG00010003481,,lncRNA
ENSGALT00010008092,ENSGALG00010003481,,lncRNA
ENSGALT00010008093,ENSGALG00010003481,,lncRNA
ENSGALT00010008094,ENSGALG00010003481,,lncRNA
ENSGALT00010008095,ENSGALG00010003481,,lncRNA
ENSGALT00010008096,ENSGALG00010003482,,lncRNA
ENSGALT00010008097,ENSGALG00010003482,,lncRNA
ENSGALT00010008098,ENSGALG00010003482,,lncRNA
ENSGALT00010008099,ENSGALG00010003482,,lncRNA
ENSGALT00010008100,ENSGALG00010003482,,lncRNA
ENSGALT00010008101,ENSGALG00010003483,,lncRNA
ENSGALT00010008102,ENSGALG00010003483,,lncRNA
ENSGALT00010008103,ENSGALG00010003484,,lncRNA
ENSGALT00010008104,ENSGALG00010003484,,lncRNA
ENSGALT00010008105,ENSGALG00010003484,,lncRNA
ENSGALT00010008106,ENSGALG00010003485,RNGTT,protein_coding
ENSGALT00010008107,ENSGALG00010003486,,lncRNA
ENSGALT00010008108,ENSGALG00010003486,,lncRNA
ENSGALT00010008109,ENSGALG00010003485,RNGTT,protein_coding
ENSGALT00010008110,ENSGALG00010003486,,lncRNA
ENSGALT00010008111,ENSGALG00010003485,RNGTT,protein_coding
ENSGALT00010008112,ENSGALG00010003485,RNGTT,protein_coding
ENSGALT00010008113,ENSGALG00010003487,OR52B2L,protein_coding
ENSGALT00010008114,ENSGALG00010003488,,lncRNA
ENSGALT00010008115,ENSGALG00010003485,RNGTT,protein_coding
ENSGALT00010008116,ENSGALG00010003488,,lncRNA
ENSGALT00010008117,ENSGALG00010003488,,lncRNA
ENSGALT00010008118,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008119,ENSGALG00010003488,,lncRNA
ENSGALT00010008120,ENSGALG00010003488,,lncRNA
ENSGALT00010008121,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008122,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008123,ENSGALG00010003490,,lncRNA
ENSGALT00010008124,ENSGALG00010003490,,lncRNA
ENSGALT00010008125,ENSGALG00010003490,,lncRNA
ENSGALT00010008126,ENSGALG00010003487,OR52B2L,protein_coding
ENSGALT00010008127,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008128,ENSGALG00010003490,,lncRNA
ENSGALT00010008129,ENSGALG00010003490,,lncRNA
ENSGALT00010008130,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008131,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008132,ENSGALG00010003491,,lncRNA
ENSGALT00010008133,ENSGALG00010003491,,lncRNA
ENSGALT00010008134,ENSGALG00010003491,,lncRNA
ENSGALT00010008135,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008136,ENSGALG00010003491,,lncRNA
ENSGALT00010008137,ENSGALG00010003491,,lncRNA
ENSGALT00010008138,ENSGALG00010003487,OR52B2L,protein_coding
ENSGALT00010008139,ENSGALG00010003492,,lncRNA
ENSGALT00010008140,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008141,ENSGALG00010003492,,lncRNA
ENSGALT00010008142,ENSGALG00010003487,OR52B2L,protein_coding
ENSGALT00010008143,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008144,ENSGALG00010003487,OR52B2L,protein_coding
ENSGALT00010008145,ENSGALG00010003489,SGCE,protein_coding
ENSGALT00010008146,ENSGALG00010003493,,lncRNA
ENSGALT00010008147,ENSGALG00010003493,,lncRNA
ENSGALT00010008148,ENSGALG00010003495,,protein_coding
ENSGALT00010008149,ENSGALG00010003493,,lncRNA
ENSGALT00010008150,ENSGALG00010003493,,lncRNA
ENSGALT00010008151,ENSGALG00010003493,,lncRNA
ENSGALT00010008152,ENSGALG00010003494,,protein_coding
ENSGALT00010008153,ENSGALG00010003496,,lncRNA
ENSGALT00010008154,ENSGALG00010003496,,lncRNA
ENSGALT00010008155,ENSGALG00010003497,,lncRNA
ENSGALT00010008156,ENSGALG00010003498,,lncRNA
ENSGALT00010008157,ENSGALG00010003498,,lncRNA
ENSGALT00010008158,ENSGALG00010003499,OR52B2,protein_coding
ENSGALT00010008159,ENSGALG00010003498,,lncRNA
ENSGALT00010008160,ENSGALG00010003499,OR52B2,protein_coding
ENSGALT00010008161,ENSGALG00010003498,,lncRNA
ENSGALT00010008162,ENSGALG00010003500,,lncRNA
ENSGALT00010008163,ENSGALG00010003501,,lncRNA
ENSGALT00010008164,ENSGALG00010003502,,lncRNA
ENSGALT00010008165,ENSGALG00010003504,,lncRNA
ENSGALT00010008166,ENSGALG00010003505,,lncRNA
ENSGALT00010008167,ENSGALG00010003503,NUFIP1,protein_coding
ENSGALT00010008168,ENSGALG00010003505,,lncRNA
ENSGALT00010008169,ENSGALG00010003505,,lncRNA
ENSGALT00010008170,ENSGALG00010003506,DYNC1I1,protein_coding
ENSGALT00010008171,ENSGALG00010003505,,lncRNA
ENSGALT00010008172,ENSGALG00010003505,,lncRNA
ENSGALT00010008173,ENSGALG00010003508,,lncRNA
ENSGALT00010008174,ENSGALG00010003510,,lncRNA
ENSGALT00010008175,ENSGALG00010003506,DYNC1I1,protein_coding
ENSGALT00010008176,ENSGALG00010003507,WDFY3,protein_coding
ENSGALT00010008177,ENSGALG00010003510,,lncRNA
ENSGALT00010008178,ENSGALG00010003508,,lncRNA
ENSGALT00010008179,ENSGALG00010003506,DYNC1I1,protein_coding
ENSGALT00010008180,ENSGALG00010003510,,lncRNA
ENSGALT00010008181,ENSGALG00010003509,GPALPP1,protein_coding
ENSGALT00010008182,ENSGALG00010003510,,lncRNA
ENSGALT00010008183,ENSGALG00010003506,DYNC1I1,protein_coding
ENSGALT00010008184,ENSGALG00010003511,UBXN2B,protein_coding
ENSGALT00010008185,ENSGALG00010003512,TPBGL,protein_coding
ENSGALT00010008186,ENSGALG00010003513,,lncRNA
ENSGALT00010008187,ENSGALG00010003511,UBXN2B,protein_coding
ENSGALT00010008188,ENSGALG00010003513,,lncRNA
ENSGALT00010008189,ENSGALG00010003514,,lncRNA
ENSGALT00010008190,ENSGALG00010003514,,lncRNA
ENSGALT00010008191,ENSGALG00010003513,,lncRNA
ENSGALT00010008192,ENSGALG00010003514,,lncRNA
ENSGALT00010008193,ENSGALG00010003511,UBXN2B,protein_coding
ENSGALT00010008194,ENSGALG00010003514,,lncRNA
ENSGALT00010008195,ENSGALG00010003511,UBXN2B,protein_coding
ENSGALT00010008196,ENSGALG00010003515,,lncRNA
ENSGALT00010008197,ENSGALG00010003515,,lncRNA
ENSGALT00010008198,ENSGALG00010003515,,lncRNA
ENSGALT00010008199,ENSGALG00010003507,WDFY3,protein_coding
ENSGALT00010008200,ENSGALG00010003515,,lncRNA
ENSGALT00010008201,ENSGALG00010003515,,lncRNA
ENSGALT00010008202,ENSGALG00010003511,UBXN2B,protein_coding
ENSGALT00010008203,ENSGALG00010003516,,lncRNA
ENSGALT00010008204,ENSGALG00010003517,GTF2F2,protein_coding
ENSGALT00010008205,ENSGALG00010003516,,lncRNA
ENSGALT00010008206,ENSGALG00010003507,WDFY3,protein_coding
ENSGALT00010008207,ENSGALG00010003516,,lncRNA
ENSGALT00010008208,ENSGALG00010003516,,lncRNA
ENSGALT00010008209,ENSGALG00010003517,GTF2F2,protein_coding
ENSGALT00010008210,ENSGALG00010003516,,lncRNA
ENSGALT00010008211,ENSGALG00010003519,KCTD4,protein_coding
ENSGALT00010008212,ENSGALG00010003520,,protein_coding
ENSGALT00010008213,ENSGALG00010003507,WDFY3,protein_coding
ENSGALT00010008214,ENSGALG00010003522,THRSPB,protein_coding
ENSGALT00010008215,ENSGALG00010003521,,lncRNA
ENSGALT00010008216,ENSGALG00010003523,,lncRNA
ENSGALT00010008217,ENSGALG00010003521,,lncRNA
ENSGALT00010008218,ENSGALG00010003523,,lncRNA
ENSGALT00010008219,ENSGALG00010003520,,protein_coding
ENSGALT00010008220,ENSGALG00010003521,,lncRNA
ENSGALT00010008221,ENSGALG00010003521,,lncRNA
ENSGALT00010008222,ENSGALG00010003523,,lncRNA
ENSGALT00010008223,ENSGALG00010003518,CYP7A1,protein_coding
ENSGALT00010008224,ENSGALG00010003524,,lncRNA
ENSGALT00010008225,ENSGALG00010003523,,lncRNA
ENSGALT00010008226,ENSGALG00010003523,,lncRNA
ENSGALT00010008227,ENSGALG00010003527,,rRNA
ENSGALT00010008228,ENSGALG00010003526,,lncRNA
ENSGALT00010008229,ENSGALG00010003526,,lncRNA
ENSGALT00010008230,ENSGALG00010003530,,protein_coding
ENSGALT00010008231,ENSGALG00010003528,GDAP1,protein_coding
ENSGALT00010008232,ENSGALG00010003529,,rRNA
ENSGALT00010008233,ENSGALG00010003525,NOL10,protein_coding
ENSGALT00010008234,ENSGALG00010003532,,lncRNA
ENSGALT00010008235,ENSGALG00010003533,,rRNA
ENSGALT00010008236,ENSGALG00010003532,,lncRNA
ENSGALT00010008237,ENSGALG00010003531,PPM1K,protein_coding
ENSGALT00010008238,ENSGALG00010003534,,rRNA
ENSGALT00010008239,ENSGALG00010003525,NOL10,protein_coding
ENSGALT00010008240,ENSGALG00010003535,OR52L1,protein_coding
ENSGALT00010008241,ENSGALG00010003536,,lncRNA
ENSGALT00010008242,ENSGALG00010003537,,rRNA
ENSGALT00010008243,ENSGALG00010003531,PPM1K,protein_coding
ENSGALT00010008244,ENSGALG00010003536,,lncRNA
ENSGALT00010008245,ENSGALG00010003539,,protein_coding
ENSGALT00010008246,ENSGALG00010003538,,rRNA
ENSGALT00010008247,ENSGALG00010003536,,lncRNA
ENSGALT00010008248,ENSGALG00010003540,5_8S_rRNA,rRNA
ENSGALT00010008249,ENSGALG00010003536,,lncRNA
ENSGALT00010008250,ENSGALG00010003541,CNR1,protein_coding
ENSGALT00010008251,ENSGALG00010003531,PPM1K,protein_coding
ENSGALT00010008252,ENSGALG00010003536,,lncRNA
ENSGALT00010008253,ENSGALG00010003542,,rRNA
ENSGALT00010008254,ENSGALG00010003541,CNR1,protein_coding
ENSGALT00010008255,ENSGALG00010003543,SOX11,protein_coding
ENSGALT00010008256,ENSGALG00010003544,OR52R1,protein_coding
ENSGALT00010008257,ENSGALG00010003531,PPM1K,protein_coding
ENSGALT00010008258,ENSGALG00010003545,,rRNA
ENSGALT00010008259,ENSGALG00010003546,,lncRNA
ENSGALT00010008260,ENSGALG00010003541,CNR1,protein_coding
ENSGALT00010008261,ENSGALG00010003543,SOX11,protein_coding
ENSGALT00010008262,ENSGALG00010003547,,lncRNA
ENSGALT00010008263,ENSGALG00010003546,,lncRNA
ENSGALT00010008264,ENSGALG00010003548,,rRNA
ENSGALT00010008265,ENSGALG00010003541,CNR1,protein_coding
ENSGALT00010008266,ENSGALG00010003546,,lncRNA
ENSGALT00010008267,ENSGALG00010003546,,lncRNA
ENSGALT00010008268,ENSGALG00010003549,,rRNA
ENSGALT00010008269,ENSGALG00010003541,CNR1,protein_coding
ENSGALT00010008270,ENSGALG00010003546,,lncRNA
ENSGALT00010008271,ENSGALG00010003550,,lncRNA
ENSGALT00010008272,ENSGALG00010003551,,rRNA
ENSGALT00010008273,ENSGALG00010003541,CNR1,protein_coding
ENSGALT00010008274,ENSGALG00010003550,,lncRNA
ENSGALT00010008275,ENSGALG00010003553,,lncRNA
ENSGALT00010008276,ENSGALG00010003541,CNR1,protein_coding
ENSGALT00010008277,ENSGALG00010003554,5_8S_rRNA,rRNA
ENSGALT00010008278,ENSGALG00010003553,,lncRNA
ENSGALT00010008279,ENSGALG00010003556,,protein_coding
ENSGALT00010008280,ENSGALG00010003541,CNR1,protein_coding
ENSGALT00010008281,ENSGALG00010003555,,lncRNA
ENSGALT00010008282,ENSGALG00010003553,,lncRNA
ENSGALT00010008283,ENSGALG00010003557,,rRNA
ENSGALT00010008284,ENSGALG00010003552,PI15,protein_coding
ENSGALT00010008285,ENSGALG00010003559,,lncRNA
ENSGALT00010008286,ENSGALG00010003556,,protein_coding
ENSGALT00010008287,ENSGALG00010003561,,lncRNA
ENSGALT00010008288,ENSGALG00010003558,TPT1,protein_coding
ENSGALT00010008289,ENSGALG00010003563,,rRNA
ENSGALT00010008290,ENSGALG00010003562,,lncRNA
ENSGALT00010008291,ENSGALG00010003564,,lncRNA
ENSGALT00010008292,ENSGALG00010003562,,lncRNA
ENSGALT00010008293,ENSGALG00010003552,PI15,protein_coding
ENSGALT00010008294,ENSGALG00010003560,ADGRL3,protein_coding
ENSGALT00010008295,ENSGALG00010003564,,lncRNA
ENSGALT00010008296,ENSGALG00010003565,,rRNA
ENSGALT00010008297,ENSGALG00010003562,,lncRNA
ENSGALT00010008298,ENSGALG00010003558,TPT1,protein_coding
ENSGALT00010008299,ENSGALG00010003562,,lncRNA
ENSGALT00010008300,ENSGALG00010003564,,lncRNA
ENSGALT00010008301,ENSGALG00010003562,,lncRNA
ENSGALT00010008302,ENSGALG00010003566,,rRNA
ENSGALT00010008303,ENSGALG00010003560,ADGRL3,protein_coding
ENSGALT00010008304,ENSGALG00010003567,,lncRNA
ENSGALT00010008305,ENSGALG00010003558,TPT1,protein_coding
ENSGALT00010008306,ENSGALG00010003568,5_8S_rRNA,rRNA
ENSGALT00010008307,ENSGALG00010003569,,lncRNA
ENSGALT00010008308,ENSGALG00010003569,,lncRNA
ENSGALT00010008309,ENSGALG00010003569,,lncRNA
ENSGALT00010008310,ENSGALG00010003570,,rRNA
ENSGALT00010008311,ENSGALG00010003560,ADGRL3,protein_coding
ENSGALT00010008312,ENSGALG00010003572,,lncRNA
ENSGALT00010008313,ENSGALG00010003573,,lncRNA
ENSGALT00010008314,ENSGALG00010003574,5_8S_rRNA,rRNA
ENSGALT00010008315,ENSGALG00010003572,,lncRNA
ENSGALT00010008316,ENSGALG00010003572,,lncRNA
ENSGALT00010008317,ENSGALG00010003575,,rRNA
ENSGALT00010008318,ENSGALG00010003573,,lncRNA
ENSGALT00010008319,ENSGALG00010003572,,lncRNA
ENSGALT00010008320,ENSGALG00010003572,,lncRNA
ENSGALT00010008321,ENSGALG00010003560,ADGRL3,protein_coding
ENSGALT00010008322,ENSGALG00010003576,,rRNA
ENSGALT00010008323,ENSGALG00010003560,ADGRL3,protein_coding
ENSGALT00010008324,ENSGALG00010003577,,protein_coding
ENSGALT00010008325,ENSGALG00010003571,RPL7,protein_coding
ENSGALT00010008326,ENSGALG00010003578,,lncRNA
ENSGALT00010008327,ENSGALG00010003579,5_8S_rRNA,rRNA
ENSGALT00010008328,ENSGALG00010003560,ADGRL3,protein_coding
ENSGALT00010008329,ENSGALG00010003578,,lncRNA
ENSGALT00010008330,ENSGALG00010003578,,lncRNA
ENSGALT00010008331,ENSGALG00010003580,5_8S_rRNA,rRNA
ENSGALT00010008332,ENSGALG00010003581,,lncRNA
ENSGALT00010008333,ENSGALG00010003578,,lncRNA
ENSGALT00010008334,ENSGALG00010003581,,lncRNA
ENSGALT00010008335,ENSGALG00010003582,RDH10,protein_coding
ENSGALT00010008336,ENSGALG00010003584,,rRNA
ENSGALT00010008337,ENSGALG00010003586,,lncRNA
ENSGALT00010008338,ENSGALG00010003587,,rRNA
ENSGALT00010008339,ENSGALG00010003583,RSAD2,protein_coding
ENSGALT00010008340,ENSGALG00010003560,ADGRL3,protein_coding
ENSGALT00010008341,ENSGALG00010003588,5_8S_rRNA,rRNA
ENSGALT00010008342,ENSGALG00010003590,,lncRNA
ENSGALT00010008343,ENSGALG00010003591,,lncRNA
ENSGALT00010008344,ENSGALG00010003589,SLC25A30,protein_coding
ENSGALT00010008345,ENSGALG00010003583,RSAD2,protein_coding
ENSGALT00010008346,ENSGALG00010003591,,lncRNA
ENSGALT00010008347,ENSGALG00010003592,,lncRNA
ENSGALT00010008348,ENSGALG00010003591,,lncRNA
ENSGALT00010008349,ENSGALG00010003585,PNPLA6,protein_coding
ENSGALT00010008350,ENSGALG00010003593,5_8S_rRNA,rRNA
ENSGALT00010008351,ENSGALG00010003591,,lncRNA
ENSGALT00010008352,ENSGALG00010003594,,lncRNA
ENSGALT00010008353,ENSGALG00010003589,SLC25A30,protein_coding
ENSGALT00010008354,ENSGALG00010003596,CRISPLD1,protein_coding
ENSGALT00010008355,ENSGALG00010003595,SNX13,protein_coding
ENSGALT00010008356,ENSGALG00010003597,RNF144A,protein_coding
ENSGALT00010008357,ENSGALG00010003599,,lncRNA
ENSGALT00010008358,ENSGALG00010003599,,lncRNA
ENSGALT00010008359,ENSGALG00010003595,SNX13,protein_coding
ENSGALT00010008360,ENSGALG00010003598,,rRNA
ENSGALT00010008361,ENSGALG00010003600,,lncRNA
ENSGALT00010008362,ENSGALG00010003600,,lncRNA
ENSGALT00010008363,ENSGALG00010003600,,lncRNA
ENSGALT00010008364,ENSGALG00010003601,,lncRNA
ENSGALT00010008365,ENSGALG00010003601,,lncRNA
ENSGALT00010008366,ENSGALG00010003600,,lncRNA
ENSGALT00010008367,ENSGALG00010003600,,lncRNA
ENSGALT00010008368,ENSGALG00010003602,5_8S_rRNA,rRNA
ENSGALT00010008369,ENSGALG00010003595,SNX13,protein_coding
ENSGALT00010008370,ENSGALG00010003603,,lncRNA
ENSGALT00010008371,ENSGALG00010003606,,lncRNA
ENSGALT00010008372,ENSGALG00010003605,5_8S_rRNA,rRNA
ENSGALT00010008373,ENSGALG00010003595,SNX13,protein_coding
ENSGALT00010008374,ENSGALG00010003585,PNPLA6,protein_coding
ENSGALT00010008375,ENSGALG00010003604,ODC,protein_coding
ENSGALT00010008376,ENSGALG00010003607,5_8S_rRNA,rRNA
ENSGALT00010008377,ENSGALG00010003608,,lncRNA
ENSGALT00010008378,ENSGALG00010003609,,rRNA
ENSGALT00010008379,ENSGALG00010003585,PNPLA6,protein_coding
ENSGALT00010008380,ENSGALG00010003610,,lncRNA
ENSGALT00010008381,ENSGALG00010003611,,lncRNA
ENSGALT00010008382,ENSGALG00010003612,5_8S_rRNA,rRNA
ENSGALT00010008383,ENSGALG00010003611,,lncRNA
ENSGALT00010008384,ENSGALG00010003611,,lncRNA
ENSGALT00010008385,ENSGALG00010003613,,rRNA
ENSGALT00010008386,ENSGALG00010003611,,lncRNA
ENSGALT00010008387,ENSGALG00010003585,PNPLA6,protein_coding
ENSGALT00010008388,ENSGALG00010003611,,lncRNA
ENSGALT00010008389,ENSGALG00010003614,,rRNA
ENSGALT00010008390,ENSGALG00010003615,,lncRNA
ENSGALT00010008391,ENSGALG00010003616,,rRNA
ENSGALT00010008392,ENSGALG00010003618,5_8S_rRNA,rRNA
ENSGALT00010008393,ENSGALG00010003585,PNPLA6,protein_coding
ENSGALT00010008394,ENSGALG00010003595,SNX13,protein_coding
ENSGALT00010008395,ENSGALG00010003620,,lncRNA
ENSGALT00010008396,ENSGALG00010003619,HNF4G,protein_coding
ENSGALT00010008397,ENSGALG00010003621,5_8S_rRNA,rRNA
ENSGALT00010008398,ENSGALG00010003619,HNF4G,protein_coding
ENSGALT00010008399,ENSGALG00010003585,PNPLA6,protein_coding
ENSGALT00010008400,ENSGALG00010003622,,rRNA
ENSGALT00010008401,ENSGALG00010003617,COG3,protein_coding
ENSGALT00010008402,ENSGALG00010003623,,rRNA
ENSGALT00010008403,ENSGALG00010003624,5_8S_rRNA,rRNA
ENSGALT00010008404,ENSGALG00010003617,COG3,protein_coding
ENSGALT00010008405,ENSGALG00010003625,,rRNA
ENSGALT00010008406,ENSGALG00010003595,SNX13,protein_coding
ENSGALT00010008407,ENSGALG00010003626,,rRNA
ENSGALT00010008408,ENSGALG00010003628,,lncRNA
ENSGALT00010008409,ENSGALG00010003627,MCOLN1,protein_coding
ENSGALT00010008410,ENSGALG00010003629,,rRNA
ENSGALT00010008411,ENSGALG00010003630,,lncRNA
ENSGALT00010008412,ENSGALG00010003628,,lncRNA
ENSGALT00010008413,ENSGALG00010003630,,lncRNA
ENSGALT00010008414,ENSGALG00010003630,,lncRNA
ENSGALT00010008415,ENSGALG00010003631,,lncRNA
ENSGALT00010008416,ENSGALG00010003630,,lncRNA
ENSGALT00010008417,ENSGALG00010003633,,rRNA
ENSGALT00010008418,ENSGALG00010003631,,lncRNA
ENSGALT00010008419,ENSGALG00010003632,TECRL,protein_coding
ENSGALT00010008420,ENSGALG00010003634,CYP4F11,protein_coding
ENSGALT00010008421,ENSGALG00010003635,,rRNA
ENSGALT00010008422,ENSGALG00010003636,,lncRNA
ENSGALT00010008423,ENSGALG00010003637,5_8S_rRNA,rRNA
ENSGALT00010008424,ENSGALG00010003632,TECRL,protein_coding
ENSGALT00010008425,ENSGALG00010003639,,protein_coding
ENSGALT00010008426,ENSGALG00010003638,,lncRNA
ENSGALT00010008427,ENSGALG00010003640,,rRNA
ENSGALT00010008428,ENSGALG00010003639,,protein_coding
ENSGALT00010008429,ENSGALG00010003641,,protein_coding
ENSGALT00010008430,ENSGALG00010003632,TECRL,protein_coding
ENSGALT00010008431,ENSGALG00010003641,,protein_coding
ENSGALT00010008432,ENSGALG00010003641,,protein_coding
ENSGALT00010008433,ENSGALG00010003641,,protein_coding
ENSGALT00010008434,ENSGALG00010003642,,lncRNA
ENSGALT00010008435,ENSGALG00010003642,,lncRNA
ENSGALT00010008436,ENSGALG00010003643,,rRNA
ENSGALT00010008437,ENSGALG00010003632,TECRL,protein_coding
ENSGALT00010008438,ENSGALG00010003642,,lncRNA
ENSGALT00010008439,ENSGALG00010003642,,lncRNA
ENSGALT00010008440,ENSGALG00010003642,,lncRNA
ENSGALT00010008441,ENSGALG00010003644,,rRNA
ENSGALT00010008442,ENSGALG00010003645,5_8S_rRNA,rRNA
ENSGALT00010008443,ENSGALG00010003646,,rRNA
ENSGALT00010008444,ENSGALG00010003647,,lncRNA
ENSGALT00010008445,ENSGALG00010003648,5_8S_rRNA,rRNA
ENSGALT00010008446,ENSGALG00010003649,,lncRNA
