qseqid,sseqid,gene_id,gene_name,is_intron,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,gene_biotype
id_321,FBtr0089574,FBgn0030887,CG6867,NA,100,16,0,0,32,47,1702,1687,1.4,32.2,protein_coding
id_322,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,941,992,4.61e-22,103,protein_coding
id_322,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1840,1891,4.61e-22,103,protein_coding
id_322,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1088,1139,4.61e-22,103,protein_coding
id_322,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1666,1717,4.61e-22,103,protein_coding
id_322,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1562,1613,4.61e-22,103,protein_coding
id_322,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1201,1252,4.61e-22,103,protein_coding
id_322,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1558,1609,4.61e-22,103,protein_coding
id_322,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1562,1613,4.61e-22,103,protein_coding
id_322,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1444,1495,4.61e-22,103,protein_coding
id_322,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,914,965,4.61e-22,103,protein_coding
id_322,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,720,771,4.61e-22,103,protein_coding
id_322,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1352,1403,4.61e-22,103,protein_coding
id_322,FBgn0285926,FBgn0285926,NA,I4,100,38,0,0,15,52,1,38,1.04e-13,75.8,NA
id_322,FBgn0285926,FBgn0285926,NA,I3,100,38,0,0,15,52,1,38,1.04e-13,75.8,NA
id_322,FBtr0089574,FBgn0030887,CG6867,NA,100,16,0,0,31,46,1702,1687,1.4,32.2,protein_coding
id_323,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,942,993,4.61e-22,103,protein_coding
id_323,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1841,1892,4.61e-22,103,protein_coding
id_323,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1089,1140,4.61e-22,103,protein_coding
id_323,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1667,1718,4.61e-22,103,protein_coding
id_323,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1563,1614,4.61e-22,103,protein_coding
id_323,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1202,1253,4.61e-22,103,protein_coding
id_323,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1559,1610,4.61e-22,103,protein_coding
id_323,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1563,1614,4.61e-22,103,protein_coding
id_323,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1445,1496,4.61e-22,103,protein_coding
id_323,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,915,966,4.61e-22,103,protein_coding
id_323,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,721,772,4.61e-22,103,protein_coding
id_323,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1353,1404,4.61e-22,103,protein_coding
id_323,FBgn0285926,FBgn0285926,NA,I4,100,39,0,0,14,52,1,39,2.64e-14,77.8,NA
id_323,FBgn0285926,FBgn0285926,NA,I3,100,39,0,0,14,52,1,39,2.64e-14,77.8,NA
id_323,FBtr0089574,FBgn0030887,CG6867,NA,100,16,0,0,30,45,1702,1687,1.4,32.2,protein_coding
id_380,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,998,1049,4.61e-22,103,protein_coding
id_380,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1918,1969,4.61e-22,103,protein_coding
id_380,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1166,1217,4.61e-22,103,protein_coding
id_380,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1723,1774,4.61e-22,103,protein_coding
id_380,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1640,1691,4.61e-22,103,protein_coding
id_380,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1258,1309,4.61e-22,103,protein_coding
id_380,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1615,1666,4.61e-22,103,protein_coding
id_380,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1619,1670,4.61e-22,103,protein_coding
id_380,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1522,1573,4.61e-22,103,protein_coding
id_380,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,971,1022,4.61e-22,103,protein_coding
id_380,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,777,828,4.61e-22,103,protein_coding
id_380,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1409,1460,4.61e-22,103,protein_coding
id_380,FBgn0285926,FBgn0285926,NA,I3,100,37,0,0,1,37,118,154,4.12e-13,73.8,NA
id_380,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,24,43,324,305,1.4,32.2,NA
id_380,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,24,43,324,305,1.4,32.2,NA
id_380,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,32,51,1821,1802,1.4,32.2,protein_coding
id_380,FBgn0285926,FBgn0285926,NA,I4,100,16,0,0,1,16,118,133,1.4,32.2,NA
id_380,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,19,34,262,277,1.4,32.2,ncRNA
id_381,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,999,1050,4.61e-22,103,protein_coding
id_381,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1919,1970,4.61e-22,103,protein_coding
id_381,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1167,1218,4.61e-22,103,protein_coding
id_381,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1724,1775,4.61e-22,103,protein_coding
id_381,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1641,1692,4.61e-22,103,protein_coding
id_381,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1259,1310,4.61e-22,103,protein_coding
id_381,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1616,1667,4.61e-22,103,protein_coding
id_381,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1620,1671,4.61e-22,103,protein_coding
id_381,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1523,1574,4.61e-22,103,protein_coding
id_381,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,972,1023,4.61e-22,103,protein_coding
id_381,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,778,829,4.61e-22,103,protein_coding
id_381,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1410,1461,4.61e-22,103,protein_coding
id_381,FBgn0285926,FBgn0285926,NA,I3,100,36,0,0,1,36,119,154,1.63e-12,71.9,NA
id_381,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,23,42,324,305,1.4,32.2,NA
id_381,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,23,42,324,305,1.4,32.2,NA
id_381,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,31,50,1821,1802,1.4,32.2,protein_coding
id_381,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,18,33,262,277,1.4,32.2,ncRNA
id_382,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1000,1051,4.61e-22,103,protein_coding
id_382,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1920,1971,4.61e-22,103,protein_coding
id_382,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1168,1219,4.61e-22,103,protein_coding
id_382,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1725,1776,4.61e-22,103,protein_coding
id_382,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1642,1693,4.61e-22,103,protein_coding
id_382,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1260,1311,4.61e-22,103,protein_coding
id_382,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1617,1668,4.61e-22,103,protein_coding
id_382,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1621,1672,4.61e-22,103,protein_coding
id_382,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1524,1575,4.61e-22,103,protein_coding
id_382,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,973,1024,4.61e-22,103,protein_coding
id_382,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,779,830,4.61e-22,103,protein_coding
id_382,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1411,1462,4.61e-22,103,protein_coding
id_382,FBgn0285926,FBgn0285926,NA,I3,100,35,0,0,1,35,120,154,6.43e-12,69.9,NA
id_382,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,22,41,324,305,1.4,32.2,NA
id_382,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,22,41,324,305,1.4,32.2,NA
id_382,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,30,49,1821,1802,1.4,32.2,protein_coding
id_382,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,17,32,262,277,1.4,32.2,ncRNA
id_383,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1001,1052,4.61e-22,103,protein_coding
id_383,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1921,1972,4.61e-22,103,protein_coding
id_383,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1169,1220,4.61e-22,103,protein_coding
id_383,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1726,1777,4.61e-22,103,protein_coding
id_383,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1643,1694,4.61e-22,103,protein_coding
id_383,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1261,1312,4.61e-22,103,protein_coding
id_383,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1618,1669,4.61e-22,103,protein_coding
id_383,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1622,1673,4.61e-22,103,protein_coding
id_383,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1525,1576,4.61e-22,103,protein_coding
id_383,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,974,1025,4.61e-22,103,protein_coding
id_383,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,780,831,4.61e-22,103,protein_coding
id_383,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1412,1463,4.61e-22,103,protein_coding
id_383,FBgn0285926,FBgn0285926,NA,I3,100,34,0,0,1,34,121,154,2.54e-11,67.9,NA
id_383,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,21,40,324,305,1.4,32.2,NA
id_383,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,21,40,324,305,1.4,32.2,NA
id_383,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,16,31,262,277,1.4,32.2,ncRNA
id_383,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,29,48,1821,1802,1.4,32.2,protein_coding
id_384,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1002,1053,4.61e-22,103,protein_coding
id_384,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1922,1973,4.61e-22,103,protein_coding
id_384,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1170,1221,4.61e-22,103,protein_coding
id_384,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1727,1778,4.61e-22,103,protein_coding
id_384,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1644,1695,4.61e-22,103,protein_coding
id_384,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1262,1313,4.61e-22,103,protein_coding
id_384,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1619,1670,4.61e-22,103,protein_coding
id_384,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1623,1674,4.61e-22,103,protein_coding
id_384,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1526,1577,4.61e-22,103,protein_coding
id_384,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,975,1026,4.61e-22,103,protein_coding
id_384,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,781,832,4.61e-22,103,protein_coding
id_384,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1413,1464,4.61e-22,103,protein_coding
id_384,FBgn0285926,FBgn0285926,NA,I3,100,33,0,0,1,33,122,154,1e-10,65.9,NA
id_384,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,20,39,324,305,1.4,32.2,NA
id_384,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,20,39,324,305,1.4,32.2,NA
id_384,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,15,30,262,277,1.4,32.2,ncRNA
id_384,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,28,47,1821,1802,1.4,32.2,protein_coding
id_385,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1003,1054,4.61e-22,103,protein_coding
id_385,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1923,1974,4.61e-22,103,protein_coding
id_385,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1171,1222,4.61e-22,103,protein_coding
id_385,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1728,1779,4.61e-22,103,protein_coding
id_385,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1645,1696,4.61e-22,103,protein_coding
id_385,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1263,1314,4.61e-22,103,protein_coding
id_385,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1620,1671,4.61e-22,103,protein_coding
id_385,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1624,1675,4.61e-22,103,protein_coding
id_385,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1527,1578,4.61e-22,103,protein_coding
id_385,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,976,1027,4.61e-22,103,protein_coding
id_385,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,782,833,4.61e-22,103,protein_coding
id_385,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1414,1465,4.61e-22,103,protein_coding
id_385,FBgn0285926,FBgn0285926,NA,I3,100,32,0,0,1,32,123,154,3.97e-10,63.9,NA
id_385,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,19,38,324,305,1.4,32.2,NA
id_385,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,19,38,324,305,1.4,32.2,NA
id_385,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,14,29,262,277,1.4,32.2,ncRNA
id_385,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,27,46,1821,1802,1.4,32.2,protein_coding
id_386,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1004,1055,4.61e-22,103,protein_coding
id_386,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1924,1975,4.61e-22,103,protein_coding
id_386,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1172,1223,4.61e-22,103,protein_coding
id_386,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1729,1780,4.61e-22,103,protein_coding
id_386,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1646,1697,4.61e-22,103,protein_coding
id_386,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1264,1315,4.61e-22,103,protein_coding
id_386,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1621,1672,4.61e-22,103,protein_coding
id_386,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1625,1676,4.61e-22,103,protein_coding
id_386,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1528,1579,4.61e-22,103,protein_coding
id_386,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,977,1028,4.61e-22,103,protein_coding
id_386,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,783,834,4.61e-22,103,protein_coding
id_386,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1415,1466,4.61e-22,103,protein_coding
id_386,FBgn0285926,FBgn0285926,NA,I3,100,31,0,0,1,31,124,154,1.57e-9,61.9,NA
id_386,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,18,37,324,305,1.4,32.2,NA
id_386,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,18,37,324,305,1.4,32.2,NA
id_386,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,13,28,262,277,1.4,32.2,ncRNA
id_386,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,26,45,1821,1802,1.4,32.2,protein_coding
id_387,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1005,1056,4.61e-22,103,protein_coding
id_387,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1925,1976,4.61e-22,103,protein_coding
id_387,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1173,1224,4.61e-22,103,protein_coding
id_387,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1730,1781,4.61e-22,103,protein_coding
id_387,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1647,1698,4.61e-22,103,protein_coding
id_387,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1265,1316,4.61e-22,103,protein_coding
id_387,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1622,1673,4.61e-22,103,protein_coding
id_387,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1626,1677,4.61e-22,103,protein_coding
id_387,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1529,1580,4.61e-22,103,protein_coding
id_387,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,978,1029,4.61e-22,103,protein_coding
id_387,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,784,835,4.61e-22,103,protein_coding
id_387,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1416,1467,4.61e-22,103,protein_coding
id_387,FBgn0285926,FBgn0285926,NA,I3,100,30,0,0,1,30,125,154,6.2e-9,60,NA
id_387,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,17,36,324,305,1.4,32.2,NA
id_387,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,17,36,324,305,1.4,32.2,NA
id_387,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,12,27,262,277,1.4,32.2,ncRNA
id_387,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,25,44,1821,1802,1.4,32.2,protein_coding
id_395,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1013,1064,4.61e-22,103,protein_coding
id_395,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1933,1984,4.61e-22,103,protein_coding
id_395,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1181,1232,4.61e-22,103,protein_coding
id_395,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1738,1789,4.61e-22,103,protein_coding
id_395,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1655,1706,4.61e-22,103,protein_coding
id_395,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1273,1324,4.61e-22,103,protein_coding
id_395,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1630,1681,4.61e-22,103,protein_coding
id_395,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1634,1685,4.61e-22,103,protein_coding
id_395,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1537,1588,4.61e-22,103,protein_coding
id_395,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,986,1037,4.61e-22,103,protein_coding
id_395,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,792,843,4.61e-22,103,protein_coding
id_395,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1424,1475,4.61e-22,103,protein_coding
id_395,FBgn0285926,FBgn0285926,NA,I3,100,22,0,0,1,22,133,154,3.68e-4,44.1,NA
id_395,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,4,19,262,277,1.4,32.2,ncRNA
id_395,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,9,28,324,305,1.4,32.2,NA
id_395,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,9,28,324,305,1.4,32.2,NA
id_395,FBtr0330166,FBgn0017429,CG5989,NA,91.667,24,2,0,26,49,695,672,1.4,32.2,protein_coding
id_395,FBtr0333114,FBgn0017429,CG5989,NA,91.667,24,2,0,26,49,668,645,1.4,32.2,protein_coding
id_395,FBtr0076649,FBgn0017429,CG5989,NA,91.667,24,2,0,26,49,701,678,1.4,32.2,protein_coding
id_395,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,17,36,1821,1802,1.4,32.2,protein_coding
id_396,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1014,1065,4.61e-22,103,protein_coding
id_396,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1934,1985,4.61e-22,103,protein_coding
id_396,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1182,1233,4.61e-22,103,protein_coding
id_396,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1739,1790,4.61e-22,103,protein_coding
id_396,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1656,1707,4.61e-22,103,protein_coding
id_396,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1274,1325,4.61e-22,103,protein_coding
id_396,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1631,1682,4.61e-22,103,protein_coding
id_396,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1635,1686,4.61e-22,103,protein_coding
id_396,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1538,1589,4.61e-22,103,protein_coding
id_396,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,987,1038,4.61e-22,103,protein_coding
id_396,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,793,844,4.61e-22,103,protein_coding
id_396,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1425,1476,4.61e-22,103,protein_coding
id_396,FBgn0285926,FBgn0285926,NA,I3,100,21,0,0,1,21,134,154,0.001,42.1,NA
id_396,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,3,18,262,277,1.4,32.2,ncRNA
id_396,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,8,27,324,305,1.4,32.2,NA
id_396,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,8,27,324,305,1.4,32.2,NA
id_396,FBtr0330166,FBgn0017429,CG5989,NA,91.667,24,2,0,25,48,695,672,1.4,32.2,protein_coding
id_396,FBtr0333114,FBgn0017429,CG5989,NA,91.667,24,2,0,25,48,668,645,1.4,32.2,protein_coding
id_396,FBtr0076649,FBgn0017429,CG5989,NA,91.667,24,2,0,25,48,701,678,1.4,32.2,protein_coding
id_396,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,16,35,1821,1802,1.4,32.2,protein_coding
id_397,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1015,1066,4.61e-22,103,protein_coding
id_397,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1935,1986,4.61e-22,103,protein_coding
id_397,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1183,1234,4.61e-22,103,protein_coding
id_397,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1740,1791,4.61e-22,103,protein_coding
id_397,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1657,1708,4.61e-22,103,protein_coding
id_397,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1275,1326,4.61e-22,103,protein_coding
id_397,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1632,1683,4.61e-22,103,protein_coding
id_397,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1636,1687,4.61e-22,103,protein_coding
id_397,FBtr0346315,FBgn0285926,Imp,NA,100,52,0,0,1,52,1539,1590,4.61e-22,103,protein_coding
id_397,FBtr0073418,FBgn0285926,Imp,NA,100,52,0,0,1,52,988,1039,4.61e-22,103,protein_coding
id_397,FBtr0073419,FBgn0285926,Imp,NA,100,52,0,0,1,52,794,845,4.61e-22,103,protein_coding
id_397,FBtr0073417,FBgn0285926,Imp,NA,100,52,0,0,1,52,1426,1477,4.61e-22,103,protein_coding
id_397,FBgn0285926,FBgn0285926,NA,I3,100,20,0,0,1,20,135,154,0.006,40.1,NA
id_397,FBtr0342589,FBgn0265796,lncRNA:CR44585,NA,100,16,0,0,2,17,262,277,1.4,32.2,ncRNA
id_397,FBgn0263289,FBgn0263289,NA,I24,95,20,1,0,7,26,324,305,1.4,32.2,NA
id_397,FBgn0263289,FBgn0263289,NA,I23,95,20,1,0,7,26,324,305,1.4,32.2,NA
id_397,FBtr0330166,FBgn0017429,CG5989,NA,91.667,24,2,0,24,47,695,672,1.4,32.2,protein_coding
id_397,FBtr0333114,FBgn0017429,CG5989,NA,91.667,24,2,0,24,47,668,645,1.4,32.2,protein_coding
id_397,FBtr0076649,FBgn0017429,CG5989,NA,91.667,24,2,0,24,47,701,678,1.4,32.2,protein_coding
id_397,FBtr0088258,FBgn0033539,Git,NA,95,20,1,0,15,34,1821,1802,1.4,32.2,protein_coding
id_398,FBtr0073420,FBgn0285926,Imp,NA,100,52,0,0,1,52,1016,1067,4.61e-22,103,protein_coding
id_398,FBtr0305150,FBgn0285926,Imp,NA,100,52,0,0,1,52,1936,1987,4.61e-22,103,protein_coding
id_398,FBtr0305149,FBgn0285926,Imp,NA,100,52,0,0,1,52,1184,1235,4.61e-22,103,protein_coding
id_398,FBtr0073415,FBgn0285926,Imp,NA,100,52,0,0,1,52,1741,1792,4.61e-22,103,protein_coding
id_398,FBtr0301409,FBgn0285926,Imp,NA,100,52,0,0,1,52,1658,1709,4.61e-22,103,protein_coding
id_398,FBtr0073416,FBgn0285926,Imp,NA,100,52,0,0,1,52,1276,1327,4.61e-22,103,protein_coding
id_398,FBtr0073414,FBgn0285926,Imp,NA,100,52,0,0,1,52,1633,1684,4.61e-22,103,protein_coding
id_398,FBtr0073413,FBgn0285926,Imp,NA,100,52,0,0,1,52,1637,1688,4.61e-22,103,protein_coding
