qseqid,sseqid,gene_id,gene_name,is_intron,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,gene_biotype
id_61,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,21,41,1804,1784,6.8,34.2,protein_coding
id_61,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,21,41,1644,1624,6.8,34.2,protein_coding
id_61,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,21,41,685,665,6.8,34.2,protein_coding
id_61,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,21,41,1630,1610,6.8,34.2,protein_coding
id_61,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,21,41,1639,1619,6.8,34.2,protein_coding
id_61,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,35,51,487,471,6.8,34.2,protein_coding
id_61,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,35,51,2761,2745,6.8,34.2,protein_coding
id_61,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,35,51,2772,2756,6.8,34.2,protein_coding
id_62,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,14,30,8075,8059,6.8,34.2,NA
id_62,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,14,30,13256,13240,6.8,34.2,NA
id_62,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,14,30,13256,13240,6.8,34.2,NA
id_62,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,20,40,94,74,6.8,34.2,NA
id_62,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,20,40,1616,1596,6.8,34.2,protein_coding
id_62,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,20,40,1804,1784,6.8,34.2,protein_coding
id_62,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,20,40,1644,1624,6.8,34.2,protein_coding
id_62,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,20,40,685,665,6.8,34.2,protein_coding
id_62,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,20,40,1630,1610,6.8,34.2,protein_coding
id_62,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,20,40,1639,1619,6.8,34.2,protein_coding
id_62,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,34,50,487,471,6.8,34.2,protein_coding
id_62,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,34,50,2761,2745,6.8,34.2,protein_coding
id_62,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,34,50,2772,2756,6.8,34.2,protein_coding
id_63,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,13,29,8075,8059,6.8,34.2,NA
id_63,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,13,29,13256,13240,6.8,34.2,NA
id_63,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,13,29,13256,13240,6.8,34.2,NA
id_63,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,19,39,94,74,6.8,34.2,NA
id_63,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,19,39,1616,1596,6.8,34.2,protein_coding
id_63,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,19,39,1804,1784,6.8,34.2,protein_coding
id_63,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,19,39,1644,1624,6.8,34.2,protein_coding
id_63,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,19,39,685,665,6.8,34.2,protein_coding
id_63,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,19,39,1630,1610,6.8,34.2,protein_coding
id_63,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,19,39,1639,1619,6.8,34.2,protein_coding
id_63,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,33,49,487,471,6.8,34.2,protein_coding
id_63,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,33,49,2761,2745,6.8,34.2,protein_coding
id_63,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,33,49,2772,2756,6.8,34.2,protein_coding
id_64,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,12,28,8075,8059,6.8,34.2,NA
id_64,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,12,28,13256,13240,6.8,34.2,NA
id_64,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,12,28,13256,13240,6.8,34.2,NA
id_64,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,18,38,94,74,6.8,34.2,NA
id_64,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,18,38,1616,1596,6.8,34.2,protein_coding
id_64,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,18,38,1804,1784,6.8,34.2,protein_coding
id_64,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,18,38,1644,1624,6.8,34.2,protein_coding
id_64,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,18,38,685,665,6.8,34.2,protein_coding
id_64,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,18,38,1630,1610,6.8,34.2,protein_coding
id_64,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,18,38,1639,1619,6.8,34.2,protein_coding
id_64,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,32,48,487,471,6.8,34.2,protein_coding
id_64,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,32,48,2761,2745,6.8,34.2,protein_coding
id_64,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,32,48,2772,2756,6.8,34.2,protein_coding
id_65,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,11,27,8075,8059,6.8,34.2,NA
id_65,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,11,27,13256,13240,6.8,34.2,NA
id_65,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,11,27,13256,13240,6.8,34.2,NA
id_65,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,17,37,94,74,6.8,34.2,NA
id_65,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,17,37,1616,1596,6.8,34.2,protein_coding
id_65,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,17,37,1804,1784,6.8,34.2,protein_coding
id_65,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,17,37,1644,1624,6.8,34.2,protein_coding
id_65,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,17,37,685,665,6.8,34.2,protein_coding
id_65,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,17,37,1630,1610,6.8,34.2,protein_coding
id_65,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,17,37,1639,1619,6.8,34.2,protein_coding
id_65,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,31,47,487,471,6.8,34.2,protein_coding
id_65,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,31,47,2761,2745,6.8,34.2,protein_coding
id_65,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,31,47,2772,2756,6.8,34.2,protein_coding
id_66,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,10,26,8075,8059,6.8,34.2,NA
id_66,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,10,26,13256,13240,6.8,34.2,NA
id_66,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,10,26,13256,13240,6.8,34.2,NA
id_66,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,16,36,94,74,6.8,34.2,NA
id_66,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,16,36,1616,1596,6.8,34.2,protein_coding
id_66,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,16,36,1804,1784,6.8,34.2,protein_coding
id_66,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,16,36,1644,1624,6.8,34.2,protein_coding
id_66,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,16,36,685,665,6.8,34.2,protein_coding
id_66,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,16,36,1630,1610,6.8,34.2,protein_coding
id_66,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,16,36,1639,1619,6.8,34.2,protein_coding
id_66,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,30,46,487,471,6.8,34.2,protein_coding
id_66,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,30,46,2761,2745,6.8,34.2,protein_coding
id_66,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,30,46,2772,2756,6.8,34.2,protein_coding
id_67,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,9,25,8075,8059,6.8,34.2,NA
id_67,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,9,25,13256,13240,6.8,34.2,NA
id_67,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,9,25,13256,13240,6.8,34.2,NA
id_67,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,15,35,94,74,6.8,34.2,NA
id_67,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,15,35,1616,1596,6.8,34.2,protein_coding
id_67,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,15,35,1804,1784,6.8,34.2,protein_coding
id_67,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,15,35,1644,1624,6.8,34.2,protein_coding
id_67,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,15,35,685,665,6.8,34.2,protein_coding
id_67,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,15,35,1630,1610,6.8,34.2,protein_coding
id_67,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,15,35,1639,1619,6.8,34.2,protein_coding
id_67,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,29,45,487,471,6.8,34.2,protein_coding
id_67,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,29,45,2761,2745,6.8,34.2,protein_coding
id_67,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,29,45,2772,2756,6.8,34.2,protein_coding
id_68,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,8,24,8075,8059,6.8,34.2,NA
id_68,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,8,24,13256,13240,6.8,34.2,NA
id_68,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,8,24,13256,13240,6.8,34.2,NA
id_68,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,14,34,94,74,6.8,34.2,NA
id_68,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,14,34,1616,1596,6.8,34.2,protein_coding
id_68,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,14,34,1804,1784,6.8,34.2,protein_coding
id_68,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,14,34,1644,1624,6.8,34.2,protein_coding
id_68,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,14,34,685,665,6.8,34.2,protein_coding
id_68,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,14,34,1630,1610,6.8,34.2,protein_coding
id_68,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,14,34,1639,1619,6.8,34.2,protein_coding
id_68,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,28,44,487,471,6.8,34.2,protein_coding
id_68,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,28,44,2761,2745,6.8,34.2,protein_coding
id_68,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,28,44,2772,2756,6.8,34.2,protein_coding
id_69,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,7,23,8075,8059,6.8,34.2,NA
id_69,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,7,23,13256,13240,6.8,34.2,NA
id_69,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,7,23,13256,13240,6.8,34.2,NA
id_69,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,13,33,94,74,6.8,34.2,NA
id_69,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,13,33,1616,1596,6.8,34.2,protein_coding
id_69,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,13,33,1804,1784,6.8,34.2,protein_coding
id_69,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,13,33,1644,1624,6.8,34.2,protein_coding
id_69,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,13,33,685,665,6.8,34.2,protein_coding
id_69,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,13,33,1630,1610,6.8,34.2,protein_coding
id_69,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,13,33,1639,1619,6.8,34.2,protein_coding
id_69,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,27,43,487,471,6.8,34.2,protein_coding
id_69,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,27,43,2761,2745,6.8,34.2,protein_coding
id_69,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,27,43,2772,2756,6.8,34.2,protein_coding
id_70,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,6,22,8075,8059,6.8,34.2,NA
id_70,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,6,22,13256,13240,6.8,34.2,NA
id_70,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,6,22,13256,13240,6.8,34.2,NA
id_70,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,12,32,94,74,6.8,34.2,NA
id_70,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,12,32,1616,1596,6.8,34.2,protein_coding
id_70,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,12,32,1804,1784,6.8,34.2,protein_coding
id_70,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,12,32,1644,1624,6.8,34.2,protein_coding
id_70,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,12,32,685,665,6.8,34.2,protein_coding
id_70,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,12,32,1630,1610,6.8,34.2,protein_coding
id_70,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,12,32,1639,1619,6.8,34.2,protein_coding
id_70,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,26,42,487,471,6.8,34.2,protein_coding
id_70,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,26,42,2761,2745,6.8,34.2,protein_coding
id_70,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,26,42,2772,2756,6.8,34.2,protein_coding
id_71,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,5,21,8075,8059,6.8,34.2,NA
id_71,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,5,21,13256,13240,6.8,34.2,NA
id_71,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,5,21,13256,13240,6.8,34.2,NA
id_71,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,11,31,94,74,6.8,34.2,NA
id_71,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,11,31,1616,1596,6.8,34.2,protein_coding
id_71,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,11,31,1804,1784,6.8,34.2,protein_coding
id_71,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,11,31,1644,1624,6.8,34.2,protein_coding
id_71,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,11,31,685,665,6.8,34.2,protein_coding
id_71,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,11,31,1630,1610,6.8,34.2,protein_coding
id_71,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,11,31,1639,1619,6.8,34.2,protein_coding
id_71,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,25,41,487,471,6.8,34.2,protein_coding
id_71,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,25,41,2761,2745,6.8,34.2,protein_coding
id_71,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,25,41,2772,2756,6.8,34.2,protein_coding
id_72,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,4,20,8075,8059,6.8,34.2,NA
id_72,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,4,20,13256,13240,6.8,34.2,NA
id_72,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,4,20,13256,13240,6.8,34.2,NA
id_72,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,10,30,94,74,6.8,34.2,NA
id_72,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,10,30,1616,1596,6.8,34.2,protein_coding
id_72,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,10,30,1804,1784,6.8,34.2,protein_coding
id_72,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,10,30,1644,1624,6.8,34.2,protein_coding
id_72,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,10,30,685,665,6.8,34.2,protein_coding
id_72,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,10,30,1630,1610,6.8,34.2,protein_coding
id_72,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,10,30,1639,1619,6.8,34.2,protein_coding
id_72,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,24,40,487,471,6.8,34.2,protein_coding
id_72,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,24,40,2761,2745,6.8,34.2,protein_coding
id_72,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,24,40,2772,2756,6.8,34.2,protein_coding
id_72,ENSG00000058056,ENSG00000058056,NA,I16,100,17,0,0,36,52,632,648,6.8,34.2,NA
id_72,ENSG00000058056,ENSG00000058056,NA,I15,100,17,0,0,36,52,739,755,6.8,34.2,NA
id_72,ENST00000573319,ENSG00000262117,BCAR4,NA,100,17,0,0,36,52,1242,1258,6.8,34.2,lncRNA
id_72,ENST00000571158,ENSG00000262117,BCAR4,NA,100,17,0,0,36,52,752,768,6.8,34.2,lncRNA
id_72,ENST00000573037,ENSG00000262117,BCAR4,NA,100,17,0,0,36,52,836,852,6.8,34.2,lncRNA
id_72,ENST00000571259,ENSG00000262117,BCAR4,NA,100,17,0,0,36,52,617,633,6.8,34.2,lncRNA
id_73,ENSG00000058056,ENSG00000058056,NA,I16,100,18,0,0,35,52,632,649,1.7,36.2,NA
id_73,ENSG00000058056,ENSG00000058056,NA,I15,100,18,0,0,35,52,739,756,1.7,36.2,NA
id_73,ENST00000573319,ENSG00000262117,BCAR4,NA,100,18,0,0,35,52,1242,1259,1.7,36.2,lncRNA
id_73,ENST00000571158,ENSG00000262117,BCAR4,NA,100,18,0,0,35,52,752,769,1.7,36.2,lncRNA
id_73,ENST00000573037,ENSG00000262117,BCAR4,NA,100,18,0,0,35,52,836,853,1.7,36.2,lncRNA
id_73,ENST00000571259,ENSG00000262117,BCAR4,NA,100,18,0,0,35,52,617,634,1.7,36.2,lncRNA
id_73,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,3,19,8075,8059,6.8,34.2,NA
id_73,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,3,19,13256,13240,6.8,34.2,NA
id_73,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,3,19,13256,13240,6.8,34.2,NA
id_73,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,9,29,94,74,6.8,34.2,NA
id_73,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,9,29,1616,1596,6.8,34.2,protein_coding
id_73,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,9,29,1804,1784,6.8,34.2,protein_coding
id_73,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,9,29,1644,1624,6.8,34.2,protein_coding
id_73,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,9,29,685,665,6.8,34.2,protein_coding
id_73,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,9,29,1630,1610,6.8,34.2,protein_coding
id_73,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,9,29,1639,1619,6.8,34.2,protein_coding
id_73,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,23,39,487,471,6.8,34.2,protein_coding
id_73,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,23,39,2761,2745,6.8,34.2,protein_coding
id_73,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,23,39,2772,2756,6.8,34.2,protein_coding
id_74,ENSG00000058056,ENSG00000058056,NA,I16,100,18,0,0,34,51,632,649,1.7,36.2,NA
id_74,ENSG00000058056,ENSG00000058056,NA,I15,100,18,0,0,34,51,739,756,1.7,36.2,NA
id_74,ENST00000573319,ENSG00000262117,BCAR4,NA,100,18,0,0,34,51,1242,1259,1.7,36.2,lncRNA
id_74,ENST00000571158,ENSG00000262117,BCAR4,NA,100,18,0,0,34,51,752,769,1.7,36.2,lncRNA
id_74,ENST00000573037,ENSG00000262117,BCAR4,NA,100,18,0,0,34,51,836,853,1.7,36.2,lncRNA
id_74,ENST00000571259,ENSG00000262117,BCAR4,NA,100,18,0,0,34,51,617,634,1.7,36.2,lncRNA
id_74,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,2,18,8075,8059,6.8,34.2,NA
id_74,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,2,18,13256,13240,6.8,34.2,NA
id_74,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,2,18,13256,13240,6.8,34.2,NA
id_74,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,8,28,94,74,6.8,34.2,NA
id_74,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,8,28,1616,1596,6.8,34.2,protein_coding
id_74,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,8,28,1804,1784,6.8,34.2,protein_coding
id_74,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,8,28,1644,1624,6.8,34.2,protein_coding
id_74,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,8,28,685,665,6.8,34.2,protein_coding
id_74,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,8,28,1630,1610,6.8,34.2,protein_coding
id_74,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,8,28,1639,1619,6.8,34.2,protein_coding
id_74,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,22,38,487,471,6.8,34.2,protein_coding
id_74,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,22,38,2761,2745,6.8,34.2,protein_coding
id_74,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,22,38,2772,2756,6.8,34.2,protein_coding
id_75,ENSG00000058056,ENSG00000058056,NA,I16,100,18,0,0,33,50,632,649,1.7,36.2,NA
id_75,ENSG00000058056,ENSG00000058056,NA,I15,100,18,0,0,33,50,739,756,1.7,36.2,NA
id_75,ENST00000573319,ENSG00000262117,BCAR4,NA,100,18,0,0,33,50,1242,1259,1.7,36.2,lncRNA
id_75,ENST00000571158,ENSG00000262117,BCAR4,NA,100,18,0,0,33,50,752,769,1.7,36.2,lncRNA
id_75,ENST00000573037,ENSG00000262117,BCAR4,NA,100,18,0,0,33,50,836,853,1.7,36.2,lncRNA
id_75,ENST00000571259,ENSG00000262117,BCAR4,NA,100,18,0,0,33,50,617,634,1.7,36.2,lncRNA
id_75,ENSG00000156515,ENSG00000156515,NA,I15,100,17,0,0,1,17,8075,8059,6.8,34.2,NA
id_75,ENSG00000156515,ENSG00000156515,NA,I14,100,17,0,0,1,17,13256,13240,6.8,34.2,NA
id_75,ENSG00000156515,ENSG00000156515,NA,I13,100,17,0,0,1,17,13256,13240,6.8,34.2,NA
id_75,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,7,27,94,74,6.8,34.2,NA
id_75,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,7,27,1616,1596,6.8,34.2,protein_coding
id_75,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,7,27,1804,1784,6.8,34.2,protein_coding
id_75,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,7,27,1644,1624,6.8,34.2,protein_coding
id_75,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,7,27,685,665,6.8,34.2,protein_coding
id_75,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,7,27,1630,1610,6.8,34.2,protein_coding
id_75,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,7,27,1639,1619,6.8,34.2,protein_coding
id_75,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,21,37,487,471,6.8,34.2,protein_coding
id_75,ENST00000544665,ENSG00000169896,ITGAM,NA,100,17,0,0,21,37,2761,2745,6.8,34.2,protein_coding
id_75,ENST00000648685,ENSG00000169896,ITGAM,NA,100,17,0,0,21,37,2772,2756,6.8,34.2,protein_coding
id_76,ENSG00000058056,ENSG00000058056,NA,I16,100,18,0,0,32,49,632,649,1.7,36.2,NA
id_76,ENSG00000058056,ENSG00000058056,NA,I15,100,18,0,0,32,49,739,756,1.7,36.2,NA
id_76,ENST00000573319,ENSG00000262117,BCAR4,NA,100,18,0,0,32,49,1242,1259,1.7,36.2,lncRNA
id_76,ENST00000571158,ENSG00000262117,BCAR4,NA,100,18,0,0,32,49,752,769,1.7,36.2,lncRNA
id_76,ENST00000573037,ENSG00000262117,BCAR4,NA,100,18,0,0,32,49,836,853,1.7,36.2,lncRNA
id_76,ENST00000571259,ENSG00000262117,BCAR4,NA,100,18,0,0,32,49,617,634,1.7,36.2,lncRNA
id_76,ENSG00000259080,ENSG00000259080,NA,I12,95.238,21,1,0,6,26,94,74,6.8,34.2,NA
id_76,ENST00000416005,ENSG00000243943,ZNF512,NA,95.238,21,1,0,6,26,1616,1596,6.8,34.2,protein_coding
id_76,ENST00000413371,ENSG00000243943,ZNF512,NA,95.238,21,1,0,6,26,1804,1784,6.8,34.2,protein_coding
id_76,ENST00000556601,ENSG00000243943,ZNF512,NA,95.238,21,1,0,6,26,1644,1624,6.8,34.2,protein_coding
id_76,ENST00000488055,ENSG00000243943,ZNF512,NA,95.238,21,1,0,6,26,685,665,6.8,34.2,protein_coding
id_76,ENST00000355467,ENSG00000243943,ZNF512,NA,95.238,21,1,0,6,26,1630,1610,6.8,34.2,protein_coding
id_76,ENST00000379717,ENSG00000243943,ZNF512,NA,95.238,21,1,0,6,26,1639,1619,6.8,34.2,protein_coding
id_76,ENST00000561838,ENSG00000169896,ITGAM,NA,100,17,0,0,20,36,487,471,6.8,34.2,protein_coding
